Store Name	Product Link	Set Code	Card Name	Foil	Lang	Card Price	Stock	Expected USD Profit	Expected ROI	Weight	Tier
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117644?lang=JP	DMU	Queen Allenal of Ruadach	Foil	JP	0.22	12	0.08	36.3636	2.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117644?lang=EN	DMU	Queen Allenal of Ruadach	Foil	EN	0.22	15	0.08	36.3636	2.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117632?lang=JP	DMU	Elas il-Kor, Sadistic Pilgrim	Foil	JP	0.38	18	2.01	528.947	1063.18	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117630?lang=JP	DMU	Balmor, Battlemage Captain	Foil	JP	0.38	17	0.68	178.947	121.684	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117630?lang=EN	DMU	Balmor, Battlemage Captain	Foil	EN	0.38	10	0.68	178.947	121.684	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117643?lang=JP	DMU	Nemata, Primeval Warden	Foil	JP	0.38	15	0.02	5.26316	0.105263	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117657?lang=JP	DMU	Tori D'Avenant, Fury Rider	Foil	JP	0.22	6	0.08	36.3636	2.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117657?lang=EN	DMU	Tori D'Avenant, Fury Rider	Foil	EN	0.22	14	0.08	36.3636	2.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117662?lang=JP	DMU	Zur, Eternal Schemer	Foil	JP	0.76	2	0.71	93.4211	66.3289	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117648?lang=JP	DMU	Rith, Liberated Primeval	Foil	JP	1.53	1	0.38	24.8366	9.43791	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117637?lang=JP	DMU	Jodah, the Unifier	Foil	JP	2.29	14	1.37	59.8253	81.9607	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117665?lang=JP	DMU	Hero's Heirloom	Foil	JP	0.22	9	0.22	100	22	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117665?lang=EN	DMU	Hero's Heirloom	Foil	EN	0.22	6	0.22	100	22	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117667?lang=JP	DMU	Jodah's Codex	Foil	JP	0.22	13	0.03	13.6364	0.409091	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117667?lang=EN	DMU	Jodah's Codex	Foil	EN	0.22	7	0.03	13.6364	0.409091	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117673?lang=JP	DMU	Timeless Lotus	Foil	JP	6.12	12	8.81	143.954	1268.24	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117673?lang=EN	DMU	Timeless Lotus	Foil	EN	13.77	1	1.16	8.4241	9.77196	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117675?lang=JP	DMU	Walking Bulwark	Foil	JP	0.22	6	0.39	177.273	69.1364	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117676?lang=JP	DMU	Weatherlight Compleated	Foil	JP	1.53	2	0.95	62.0915	58.9869	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117677?lang=JP	DMU	Adarkar Wastes	Foil	JP	3.82	3	0.38	9.94765	3.7801	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117679?lang=JP	DMU	Contaminated Aquifer	Foil	JP	0.38	15	1.4	368.421	515.789	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117681?lang=JP	DMU	Geothermal Bog	Foil	JP	0.22	9	0.84	381.818	320.727	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117682?lang=JP	DMU	Haunted Mire	Foil	JP	0.22	10	2.26	1027.27	2321.64	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117683?lang=JP	DMU	Idyllic Beachfront	Foil	JP	0.22	16	0.43	195.455	84.0454	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117685?lang=JP	DMU	Molten Tributary	Foil	JP	0.22	16	1.16	527.273	611.636	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117687?lang=JP	DMU	Radiant Grove	Foil	JP	0.22	16	1.22	554.545	676.545	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117687?lang=EN	DMU	Radiant Grove	Foil	EN	0.22	5	1.22	554.545	676.545	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117688?lang=JP	DMU	Sacred Peaks	Foil	JP	0.22	19	0.57	259.091	147.682	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117690?lang=JP	DMU	Sulfurous Springs	Foil	JP	3.06	2	0.5	16.3399	8.16994	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117691?lang=JP	DMU	Sunlit Marsh	Foil	JP	0.22	10	0.58	263.636	152.909	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117692?lang=JP	DMU	Tangled Islet	Foil	JP	0.22	13	1.27	577.273	733.136	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117692?lang=EN	DMU	Tangled Islet	Foil	EN	0.22	11	1.27	577.273	733.136	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117693?lang=JP	DMU	Thran Portal	Foil	JP	0.38	29	0.08	21.0526	1.68421	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117693?lang=EN	DMU	Thran Portal	Foil	EN	0.38	1	0.08	21.0526	1.68421	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117694?lang=JP	DMU	Wooded Ridgeline	Foil	JP	0.22	17	0.82	372.727	305.636	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117745?lang=JP	DMU	Karn, Living Legacy (Borderless)	Foil	JP	2.9	4	1.15	39.6552	45.6035	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117384?lang=JP	DMU	Defiler of Faith (Extended Art)		JP	0.76	9	0.14	18.4211	2.57895	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117758?lang=JP	DMU	Defiler of Faith (Extended Art)	Foil	JP	0.76	11	0.88	115.789	101.895	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117391?lang=JP	DMU	Aether Channeler (Extended Art)		JP	1.14	6	0.11	9.64912	1.0614	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117392?lang=JP	DMU	Defiler of Dreams (Extended Art)		JP	0.38	3	0.23	60.5263	13.9211	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117766?lang=JP	DMU	Defiler of Dreams (Extended Art)	Foil	JP	0.76	18	0.58	76.3158	44.2632	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117396?lang=JP	DMU	Vesuvan Duplimancy (Extended Art)		JP	1.91	1	0.65	34.0314	22.1204	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117770?lang=JP	DMU	Vesuvan Duplimancy (Extended Art)	Foil	JP	3.06	1	3.09	100.98	312.029	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117770?lang=EN	DMU	Vesuvan Duplimancy (Extended Art)	Foil	EN	6.12	1	0.0300002	0.490201	0.0147061	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117287?lang=JP	DMU	Braids, Arisen Nightmare (Showcase)		JP	1.14	22	0.83	72.807	60.4298	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117328?lang=JP	DMU	Braids, Arisen Nightmare (Textured Foil)	Foil	JP	2.29	4	3.05	133.188	406.223	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117328?lang=EN	DMU	Braids, Arisen Nightmare (Textured Foil)	Foil	EN	4.59	3	0.75	16.3399	12.2549	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117330?lang=JP	DMU	Sheoldred, the Apocalypse (Textured Foil)	Foil	JP	68.87	3	10.69	15.522	165.93	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117704?lang=JP	DMU	Sheoldred, the Apocalypse	Foil	JP	68.87	5	5	7.26006	36.3003	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117779?lang=JP	DMU	Defiler of Instinct (Extended Art)	Foil	JP	0.76	1	0.39	51.3158	20.0132	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117782?lang=JP	DMU	Rundvelt Hordemaster (Extended Art)	Foil	JP	1.53	20	0.32	20.915	6.69281	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117783?lang=JP	DMU	Shivan Devastator (Extended Art)	Foil	JP	4.59	1	3.25	70.8061	230.12	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117783?lang=EN	DMU	Shivan Devastator (Extended Art)	Foil	EN	4.59	3	3.25	70.8061	230.12	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117413?lang=JP	DMU	Leaf-Crowned Visionary (Extended Art)		JP	1.91	5	0.59	30.8901	18.2251	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117787?lang=JP	DMU	Leaf-Crowned Visionary (Extended Art)	Foil	JP	1.91	14	3.06	160.209	490.241	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117417?lang=JP	DMU	Silverback Elder (Extended Art)		JP	3.06	6	5.83	190.523	1110.75	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117791?lang=JP	DMU	Silverback Elder (Extended Art)	Foil	JP	3.82	7	7.63	199.738	1524	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117791?lang=EN	DMU	Silverback Elder (Extended Art)	Foil	EN	9.18	3	2.27	24.7277	56.1318	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117355?lang=JP	DMU	Rona, Sheoldred's Faithful (Textured Foil)	Foil	JP	0.22	12	0.04	18.1818	0.727272	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117355?lang=EN	DMU	Rona, Sheoldred's Faithful (Textured Foil)	Foil	EN	0.22	2	0.04	18.1818	0.727272	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117339?lang=JP	DMU	Garna, Bloodfist of Keld (Textured Foil)	Foil	JP	0.22	11	0.09	40.9091	3.68182	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117713?lang=JP	DMU	Garna, Bloodfist of Keld	Foil	JP	0.22	21	0.2	90.9091	18.1818	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117339?lang=EN	DMU	Garna, Bloodfist of Keld (Textured Foil)	Foil	EN	0.22	11	0.09	40.9091	3.68182	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117718?lang=JP	DMU	Lagomos, Hand of Hatred	Foil	JP	0.22	10	0.09	40.9091	3.68182	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117718?lang=EN	DMU	Lagomos, Hand of Hatred	Foil	EN	0.22	11	0.09	40.9091	3.68182	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117354?lang=JP	DMU	Rivaz of the Claw (Textured Foil)	Foil	JP	0.76	19	0.22	28.9474	6.36842	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117728?lang=JP	DMU	Rivaz of the Claw	Foil	JP	0.38	54	0.59	155.263	91.6053	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117354?lang=EN	DMU	Rivaz of the Claw (Textured Foil)	Foil	EN	0.76	4	0.22	28.9474	6.36842	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117728?lang=EN	DMU	Rivaz of the Claw	Foil	EN	0.76	7	0.21	27.6316	5.80263	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117356?lang=JP	DMU	Rulik Mons, Warren Chief (Textured Foil)	Foil	JP	0.22	7	0.04	18.1818	0.727272	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117356?lang=EN	DMU	Rulik Mons, Warren Chief (Textured Foil)	Foil	EN	0.22	2	0.04	18.1818	0.727272	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117375?lang=JP	DMU	Ajani, Sleeper Agent (376)		JP	2.29	1	5.71	249.345	1423.76	A
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117748?lang=JP	DMU	Ajani, Sleeper Agent (Borderless) (375)	Foil	JP	3.06	2	7.46	243.791	1818.68	A
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117749?lang=JP	DMU	Ajani, Sleeper Agent (376)	Foil	JP	6.12	1	12.73	208.007	2647.92	A
Hareruya	https://www.hareruyamtg.com/ja/products/detail/118166?lang=EN	DMU	Ajani, Sleeper Agent (Phyrexian)	Foil	EN	16.83	1	1.36	8.08082	10.9899	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117349?lang=JP	DMU	Queen Allenal of Ruadach (Textured Foil)	Foil	JP	0.22	6	0.22	100	22	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117723?lang=JP	DMU	Queen Allenal of Ruadach	Foil	JP	0.22	23	0.08	36.3636	2.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117349?lang=EN	DMU	Queen Allenal of Ruadach (Textured Foil)	Foil	EN	0.22	3	0.22	100	22	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117723?lang=EN	DMU	Queen Allenal of Ruadach	Foil	EN	0.22	10	0.08	36.3636	2.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117366?lang=JP	DMU	Zar Ojanen, Scion of Efrava (Textured Foil)	Foil	JP	0.22	9	0.04	18.1818	0.727272	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117366?lang=EN	DMU	Zar Ojanen, Scion of Efrava (Textured Foil)	Foil	EN	0.22	6	0.04	18.1818	0.727272	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117711?lang=JP	DMU	Elas il-Kor, Sadistic Pilgrim	Foil	JP	0.38	27	2.01	528.947	1063.18	B
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117352?lang=JP	DMU	Ratadrabik of Urborg (Textured Foil)	Foil	JP	1.53	14	0.48	31.3725	15.0588	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117709?lang=JP	DMU	Balmor, Battlemage Captain	Foil	JP	0.38	17	0.68	178.947	121.684	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117709?lang=EN	DMU	Balmor, Battlemage Captain	Foil	EN	0.76	17	0.3	39.4737	11.8421	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117722?lang=JP	DMU	Nemata, Primeval Warden	Foil	JP	0.38	38	0.02	5.26316	0.105263	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117364?lang=JP	DMU	Uurg, Spawn of Turg (Textured Foil)	Foil	JP	0.22	5	0.07	31.8182	2.22727	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117362?lang=JP	DMU	Tori D'Avenant, Fury Rider (Textured Foil)	Foil	JP	0.22	23	0.02	9.09091	0.181818	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117736?lang=JP	DMU	Tori D'Avenant, Fury Rider	Foil	JP	0.22	44	0.08	36.3636	2.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117362?lang=EN	DMU	Tori D'Avenant, Fury Rider (Textured Foil)	Foil	EN	0.22	3	0.02	9.09091	0.181818	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117736?lang=EN	DMU	Tori D'Avenant, Fury Rider	Foil	EN	0.22	10	0.08	36.3636	2.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117340?lang=JP	DMU	Ivy, Gleeful Spellthief (Textured Foil)	Foil	JP	1.91	8	0.38	19.8953	7.56021	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117340?lang=EN	DMU	Ivy, Gleeful Spellthief (Textured Foil)	Foil	EN	1.91	5	0.38	19.8953	7.56021	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117361?lang=JP	DMU	Tatyova, Steward of Tides (Textured Foil)	Foil	JP	0.22	20	0.07	31.8182	2.22727	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117367?lang=JP	DMU	Zur, Eternal Schemer (Textured Foil)	Foil	JP	1.14	8	1.52	133.333	202.667	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117741?lang=EN	DMU	Zur, Eternal Schemer	Foil	EN	1.14	6	0.33	28.9474	9.55264	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117358?lang=JP	DMU	Sol'Kanar the Tainted (Textured Foil)	Foil	JP	0.76	5	0.05	6.57895	0.328947	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117358?lang=EN	DMU	Sol'Kanar the Tainted (Textured Foil)	Foil	EN	0.76	2	0.05	6.57895	0.328947	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117359?lang=JP	DMU	Soul of Windgrace (Textured Foil)	Foil	JP	3.06	5	6.56	214.379	1406.33	A
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117359?lang=EN	DMU	Soul of Windgrace (Textured Foil)	Foil	EN	7.65	1	1.97	25.7516	50.7307	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117353?lang=JP	DMU	Rith, Liberated Primeval (Textured Foil)	Foil	JP	1.53	7	1.57	102.614	161.105	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117727?lang=JP	DMU	Rith, Liberated Primeval	Foil	JP	0.76	10	1.15	151.316	174.013	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117353?lang=EN	DMU	Rith, Liberated Primeval (Textured Foil)	Foil	EN	3.06	7	0.04	1.30719	0.0522875	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117727?lang=EN	DMU	Rith, Liberated Primeval	Foil	EN	1.53	5	0.38	24.8366	9.43791	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117731?lang=JP	DMU	Shanna, Purifying Blade	Foil	JP	0.38	19	0.48	126.316	60.6316	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117301?lang=JP	DMU	Jodah, the Unifier (Showcase)		JP	1.91	26	0.0700001	3.66492	0.256545	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117342?lang=JP	DMU	Jodah, the Unifier (Textured Foil)	Foil	JP	6.12	5	4.46	72.8758	325.026	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117750?lang=JP	DMU	Adarkar Wastes (Borderless)	Foil	JP	4.59	3	0.84	18.3006	15.3725	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117377?lang=JP	DMU	Caves of Koilos (Borderless)	Foil	JP	1.14	43	2.03	178.07	361.483	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117751?lang=JP	DMU	Caves of Koilos (Borderless)	Foil	JP	2.29	8	0.88	38.4279	33.8166	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117752?lang=JP	DMU	Karplusan Forest (Borderless)	Foil	JP	2.9	6	0.11	3.7931	0.41724	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117753?lang=JP	DMU	Shivan Reef (Borderless)	Foil	JP	1.91	1	2.76	144.503	398.827	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117753?lang=EN	DMU	Shivan Reef (Borderless)	Foil	EN	3.82	6	0.85	22.2513	18.9136	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117754?lang=JP	DMU	Sulfurous Springs (Borderless)	Foil	JP	3.06	13	1.31	42.8105	56.0817	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117755?lang=JP	DMU	Yavimaya Coast (Borderless)	Foil	JP	2.29	40	1.25	54.5852	68.2314	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/117755?lang=EN	DMU	Yavimaya Coast (Borderless)	Foil	EN	2.29	2	1.25	54.5852	68.2314	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128215?lang=JP	ONE	Elesh Norn, Mother of Machines	Foil	JP	28.92	2	7.94	27.4551	217.993	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128222?lang=JP	ONE	Infested Fleshcutter	Foil	JP	0.22	11	0.07	31.8182	2.22727	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128222?lang=EN	ONE	Infested Fleshcutter	Foil	EN	0.22	22	0.07	31.8182	2.22727	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128869?lang=EN	ONE	Mite Overseer (Extended Art)	Foil	EN	2.29	2	4.51	196.943	888.214	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128228?lang=JP	ONE	Mondrak, Glory Dominus	Foil	JP	12.24	36	20.65	168.709	3483.84	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128480?lang=JP	ONE	Mondrak, Glory Dominus	Foil	JP	12.24	2	20.65	168.709	3483.84	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128228?lang=EN	ONE	Mondrak, Glory Dominus	Foil	EN	21.42	3	11.47	53.5481	614.196	C
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128482?lang=JP	ONE	Phyrexian Vindicator	Foil	JP	4.59	6	0.7	15.2505	10.6754	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128243?lang=JP	ONE	White Sun's Twilight	Foil	JP	0.76	51	1.38	181.579	250.579	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128485?lang=JP	ONE	White Sun's Twilight	Foil	JP	0.76	3	1.38	181.579	250.579	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128252?lang=JP	ONE	Encroaching Mycosynth	Foil	JP	0.38	38	0.06	15.7895	0.947368	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128252?lang=EN	ONE	Encroaching Mycosynth	Foil	EN	0.38	7	0.06	15.7895	0.947368	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128254?lang=JP	ONE	Experimental Augury	Foil	JP	0.76	122	0.37	48.6842	18.0132	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128254?lang=EN	ONE	Experimental Augury	Foil	EN	0.76	30	0.37	48.6842	18.0132	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128261?lang=JP	ONE	Ichormoon Gauntlet	Foil	JP	3.82	24	4.42	115.707	511.424	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128489?lang=JP	ONE	Ichormoon Gauntlet	Foil	JP	4.59	5	3.65	79.5207	290.25	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128268?lang=JP	ONE	Mindsplice Apparatus	Foil	JP	0.38	26	0.63	165.789	104.447	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128270?lang=JP	ONE	Prologue to Phyresis	Foil	JP	1.53	6	0.16	10.4575	1.67321	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128493?lang=JP	ONE	Tekuthal, Inquiry Dominus	Foil	JP	2.29	10	4.49	196.07	880.354	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128276?lang=EN	ONE	Tekuthal, Inquiry Dominus	Foil	EN	3.82	11	2.96	77.4869	229.361	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128280?lang=JP	ONE	Unctus, Grand Metatect	Foil	JP	0.38	7	0.14	36.8421	5.15789	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128289?lang=JP	ONE	Black Sun's Twilight	Foil	JP	0.38	53	0.38	100	38	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128289?lang=EN	ONE	Black Sun's Twilight	Foil	EN	0.38	10	0.38	100	38	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128497?lang=JP	ONE	Drivnod, Carnage Dominus	Foil	JP	2.29	8	3.12	136.245	425.083	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128295?lang=EN	ONE	Drivnod, Carnage Dominus	Foil	EN	3.82	6	1.59	41.623	66.1806	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128296?lang=JP	ONE	Drown in Ichor	Foil	JP	0.38	1	0.13	34.2105	4.44737	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128302?lang=JP	ONE	Infectious Inquiry	Foil	JP	0.22	3	0.14	63.6364	8.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128302?lang=EN	ONE	Infectious Inquiry	Foil	EN	0.22	11	0.14	63.6364	8.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128304?lang=JP	ONE	Necrogen Communion	Foil	JP	0.22	3	0.33	150	49.5	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128309?lang=JP	ONE	Phyrexian Arena	Foil	JP	1.14	17	1.6	140.351	224.561	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128309?lang=EN	ONE	Phyrexian Arena	Foil	EN	1.14	2	1.6	140.351	224.561	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128317?lang=JP	ONE	Vat Emergence	Foil	JP	0.22	10	0.08	36.3636	2.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128317?lang=EN	ONE	Vat Emergence	Foil	EN	0.22	10	0.08	36.3636	2.90909	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128321?lang=JP	ONE	Vraska's Fall	Foil	JP	0.38	18	0.1	26.3158	2.63158	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128320?lang=JP	ONE	Vraska, Betrayal's Sting	Foil	JP	7.49	16	4.68	62.4833	292.422	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128503?lang=JP	ONE	Vraska, Betrayal's Sting	Foil	JP	9.18	4	2.99	32.5708	97.3867	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128320?lang=EN	ONE	Vraska, Betrayal's Sting	Foil	EN	7.65	2	4.52	59.085	267.064	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128322?lang=JP	ONE	Whisper of the Dross	Foil	JP	0.22	17	0.18	81.8182	14.7273	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128322?lang=EN	ONE	Whisper of the Dross	Foil	EN	0.22	1	0.18	81.8182	14.7273	D
Hareruya	https://www.hareruyamtg.com/ja/products/detail/128323?lang=JP	ONE	All Will Be One	Foil	JP	3.06	18	5.21	170.261	887.062	C
